序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
2428,“互联网+”视域下大学英语教学创新探究,蔡殿梅,英语广场,2019-08-23 09:26,3,0,3,2704
2429,独立学院大学英语教师角色转换的问题与对策,林湘毅,英语广场,2019-08-23 09:26,0,0,0,2704
2430,语块化模式应用到高校英语翻译教学中的优势和策略,刘薇,英语广场,2019-08-23 09:26,2,0,2,2704
2431,生态批评在英语教学实践中的运用——以高级英语课程为例,高琳佳,英语广场,2019-08-23 09:26,0,0,0,2704
2432,移动课堂对高职生应用英语教育模式的改革,张静,英语广场,2019-08-23 09:26,0,0,0,2704
2433,网络环境下大学英语阅读任务驱动型教学模式初探,赵征；段文静,英语广场,2019-08-23 09:26,4,0,4,2704
2434,基于微课的“翻转课堂”在大学英语口语教学中的应用研究,李雨潇,英语广场,2019-08-23 09:26,7,0,7,2704
2435,基于“互联网+”的大学英语教学模式路径实施研究,王琦,英语广场,2019-08-23 09:26,2,0,2,2704
2436,大学英语混合教学模式下的多元学习评价探析,李秀琴,英语广场,2019-08-23 09:26,5,0,5,2704
2437,试论《英语类专业本科教学质量国家标准》在独立学院的平稳着陆,高远；徐敏,英语广场,2019-08-23 09:26,1,0,1,2704
2438,试论如何在高职公共英语课堂中有效推进网络信息化教学,熊安蓉,英语广场,2019-08-23 09:26,1,0,1,2704
2439,“互联网+”背景下大学英语翻译教学策略研究,闫超,英语广场,2019-08-23 09:26,2,0,2,2704
2440,基于“产出导向法”POA理论的中学英语语法教学,彭金霖；王山珍,英语广场,2019-08-23 09:26,1,0,1,2704
2441,小学英语课堂话语的调查例析,向群力,英语广场,2019-08-23 09:26,2,0,2,2704
2442,浅谈英语阅读课中的生本教育模式及运用,陈姝慧,英语广场,2019-08-23 09:26,0,0,0,2704
2443,金庸武侠小说中武侠术语英译策略研究,冯叶；于金红,英语广场,2019-10-25 15:01,3,0,3,2704
2444,《长恨歌》英译意象叙事建构,陈钰,英语广场,2019-10-25 15:01,0,0,0,2704
2445,汉语小说英译母语-非母语译者词汇复现对比研究,徐妍桐；吴建；俞柯,英语广场,2019-10-25 15:01,0,0,0,2704
2446,凯特·肖邦的《觉醒》与女性自我空间,龙翔,英语广场,2019-10-25 15:01,1,0,1,2704
2447,《喧哗与骚动》中班吉白痴形象的刻画与白痴视角解读,陈君,英语广场,2019-10-25 15:01,0,0,0,2704
2448,"象征主义在海明威《永别了,武器》中的表征",杨霞,英语广场,2019-10-25 15:01,1,0,1,2704
2449,小说《爱玛》中的女性主义解读,赵六珂,英语广场,2019-10-25 15:01,0,0,0,2704
2450,《无名的裘德》的语象叙事浅议,张炳飞,英语广场,2019-10-25 15:01,0,0,0,2704
2451,浅析英语文学的语言艺术研究,刘瑜,英语广场,2019-10-25 15:01,2,0,2,2704
2452,从功能对等的角度对比机器翻译和人工翻译,祁文慧；彭玥,英语广场,2019-10-25 15:01,22,0,22,2704
2453,视觉语法视角下护肤品广告的互动意义研究——以SK-Ⅱ神仙水广告为例,陈清阁,英语广场,2019-10-25 15:01,0,0,0,2704
2454,基于认知社会语言学的网络媒体语言产生机制研究,曹顺娣；王薇,英语广场,2019-10-25 15:01,2,0,2,2704
2455,高校外语人才培养的人文价值探析,王跃平,英语广场,2019-10-25 15:01,0,0,0,2704
2456,中国典籍的“深度翻译”模式探究——以《说文解字叙》为例,芦晓博；杨晓波,英语广场,2019-10-25 15:01,1,0,1,2704
2457,二字中日同形同义词的翻译研究——以《紫罗兰永恒花园》字幕翻译实例为中心,陈爱琴；戴新怡,英语广场,2019-10-25 15:01,11,3,8,2704
2458,典籍翻译教学中术语意识与术语能力的培养——以京剧术语英译为例,殷健；庾文清,英语广场,2019-10-25 15:01,0,0,0,2704
2459,从2001年到2015年电影字幕翻译从异化到归化的转变趋势——以《速度与激情1》与《速度与激情7》为例,付梦婷,英语广场,2019-10-25 15:01,1,0,1,2704
2460,文化建构与文化欠缺对英语翻译实践的影响探讨,彭晓薇,英语广场,2019-10-25 15:01,0,0,0,2704
2461,生态翻译学视角下中国茶文化外译研究,尤珺,英语广场,2019-10-25 15:01,2,0,2,2704
2462,传播学视野下的马术翻译探究,汪玉婷；黎珂,英语广场,2019-10-25 15:01,0,0,0,2704
2463,考研英语阅读理解长难句汉译技巧刍议——基于历年考研真题实例分析,余秋平,英语广场,2019-10-25 15:01,1,0,1,2704
2464,外语类高职院校应用型翻译人才培养体系的研究,刘绽；梁婷婷；吴银红,英语广场,2019-10-25 15:01,4,0,4,2704
2465,中国特色外交话语古诗词翻译在国际演讲中的“名”与“实”,郑伟,英语广场,2019-10-25 15:01,0,0,0,2704
2466,翻译目的论视域下体育新闻翻译策略研究,段晓嫱,英语广场,2019-10-25 15:01,4,0,4,2704
2467,文化翻译观视域下高校外宣翻译研究——以常州市高校为例,石静文；陈雨溪；黄洁；汤君莲,英语广场,2019-10-25 15:01,0,0,0,2704
2468,中国时事政治术语翻译的特点及其策略,张玲玉；于金红,英语广场,2019-10-25 15:01,3,0,3,2704
2469,平行文本在旅游文本英译中的应用,张清清,英语广场,2019-10-25 15:01,2,0,2,2704
2470,汉语文化负迁移对英语翻译的影响,杨仕芬,英语广场,2019-10-25 15:01,1,0,1,2704
2471,河南省翻译人才供求情况及对策研究,杜文,英语广场,2019-10-25 15:01,2,0,2,2704
2472,赖斯文本类型视角下“海上丝绸”之路沿线省市三甲医院网站英译研究,许敏双；郑新春；林静,英语广场,2019-10-25 15:01,1,0,1,2704
2473,国际体育赛事公示语汉英翻译研究——以第七届世界军人运动会为例,王雅梦；黎珂,英语广场,2019-10-25 15:01,2,0,2,2704
2474,浅谈英语中可数名词与不可数名词的分类原理,刘艳；陈晗,英语广场,2019-10-25 15:01,0,0,0,2704
2475,希腊罗马神话词源对医学英语词汇教学的影响,丁春生,英语广场,2019-10-25 15:01,0,0,0,2704
2476,关联理论视角下英语新闻标题的双关语用分析,刘芬,英语广场,2019-10-25 15:01,1,0,1,2704
2477,“STUDY & RESEARCH”的型式及其学术身份建构研究,陈燕琳；赵晓临,英语广场,2019-10-25 15:01,0,0,0,2704
2478,Krashen语言习得理论对基础英语教学的启示,白植坪,英语广场,2019-10-25 15:01,0,0,0,2704
2479,英语课堂教师话语的特征及问题分析,杨静,英语广场,2019-10-25 15:01,3,0,3,2704
2480,多模态教学模式在英语否定词汇教学中的应用,李金灿,英语广场,2019-10-25 15:01,3,0,3,2704
2481,大学英语教学中的文化失语现象及应对策略,蒋苗；彭雨晴；习睿玉；袁艳玲,英语广场,2019-10-25 15:01,3,0,3,2704
2482,CLIL视域下的高职商务英语专业学生语商融合能力培养研究——以宁波职业技术学院外事接待实训课程为例,乔丽苹,英语广场,2019-10-25 15:01,3,0,3,2704
2483,从动机理论看英语翻转课堂下自主学习能力的培养,龙风华,英语广场,2019-10-25 15:01,9,0,9,2704
2484,情境模拟教学视角下虚拟仿真技术在高校英语词汇教学中的应用,吴文娟；肖雷波,英语广场,2019-10-25 15:01,1,0,1,2704
2485,大学英语视听课程“混合式学习”教学研究与实践,翟琳琳,英语广场,2019-10-25 15:01,53,0,53,2704
2486,SPOC混合式教学理念在高职英语教学改革中的提升与应用,郭卫平,英语广场,2019-10-25 15:01,5,0,5,2704
2487,基于翻转课堂的混合式教学模式设计——以跨文化交际课程为例,曾一轩,英语广场,2019-10-25 15:01,10,0,10,2704
2488,浅析“做中学”提高大学生英语核心素养,刘璐,英语广场,2019-10-25 15:01,1,0,1,2704
2489,中国英语能力等级量表对大学英语教学的影响初探,孙丽,英语广场,2019-10-25 15:01,0,0,0,2704
2490,跨境电商英语信息化教学研究,黄秋鸯,英语广场,2019-10-25 15:01,0,0,0,2704
2491,提升英语国防语言能力驱动下大学英语对分课堂的全过程考核,任远；杨海英,英语广场,2019-10-25 15:01,3,0,3,2704
2492,跨境电商业务中的英语实作技能需求探究,张琳娜,英语广场,2019-10-25 15:01,0,0,0,2704
2493,市场人才需求视角下的商业英语教育探析,王冶,英语广场,2019-10-25 15:01,0,0,0,2704
2494,探析高职院校Opera课程的英语词汇教学,王凌,英语广场,2019-10-25 15:01,0,0,0,2704
2495,基于批评性话语分析的“读写结合”课程改革的可行性研究,满静,英语广场,2019-10-25 15:01,0,0,0,2704
2496,信息技术在高职英语教学课堂设计的作用和策略,刘慧君,英语广场,2019-10-25 15:01,5,0,5,2704
2497,昆明理工大学工科专业双语教学研究,朱祥辉；卿黎,英语广场,2019-10-25 15:01,1,0,1,2704
2498,小组辩论在商务英语口语价格谈判中的应用,赵磊；孙丽丽,英语广场,2019-10-25 15:01,0,0,0,2704
2499,网络环境下英语阅读教学现状及创新路径研究,冯鸿莉,英语广场,2019-10-25 15:01,2,0,2,2704
2500,浅谈信息化教学在高职英语教学中的应用,陈丽娟,英语广场,2019-10-25 15:01,3,0,3,2704
2501,大学英语教学中学生的文化自信提升策略研究,张俊强；高迎春,英语广场,2019-10-25 15:01,5,0,5,2704
2502,应用型本科院校商务英语专业课程体系“需求分析”模型的构建,蒋景东,英语广场,2019-10-25 15:01,1,0,1,2704
2503,MOOC教学模式下教师的角色转变研究,解玉婷,英语广场,2019-10-25 15:01,1,0,1,2704
2504,浅析大学英语教学改革,郑淑芳,英语广场,2019-10-25 15:01,2,0,2,2704
2505,西式头脑风暴展示教学法对于高职学生英语精读课堂的启示,蒋三强,英语广场,2019-10-25 15:01,0,0,0,2704
2506,移动信息时代大学英语混合式学习模式研究与探索,丁文凤,英语广场,2019-10-25 15:01,0,0,0,2704
2507,浅谈民办高校大学英语教学现状及改进设想,谷文月,英语广场,2019-10-25 15:01,1,0,1,2704
2508,多维互动教学模式在高校英语教学中的应用初探,黄永平,英语广场,2019-10-25 15:01,7,0,7,2704
2509,以项目教学法为基础的高职英语教学设计探究,朱薇,英语广场,2019-10-25 15:01,8,0,8,2704
2510,基于慕课的大学英语翻转课堂实践,李艳,英语广场,2019-10-25 15:01,4,0,4,2704
2511,试论移动教学对高职英语课堂教学的影响,李瑶,英语广场,2019-10-25 15:01,0,0,0,2704
2512,基于雨课堂的大学生英语竞赛辅导课程教学改革实践与探索,侯丽梅,英语广场,2019-10-25 15:01,2,0,2,2704
2513,基于翻转课堂的大学英语写作教学改革探究,郑巍,英语广场,2019-10-25 15:01,5,0,5,2704
2514,基于跨境电商的高职商务英语教学改革路径探析,赵芳,英语广场,2019-10-25 15:01,1,0,1,2704
2515,小学英语绘本故事教学策略探究,胡晓琴,英语广场,2019-10-25 15:01,8,0,8,2704
2516,浙江省新高考英语历年语法填空考点和篇章语言难度对比分析,张玉,英语广场,2019-10-25 15:01,0,0,0,2704
2517,探究情感教育和小学英语教学的有效融合,周敏,英语广场,2019-10-25 15:01,2,0,2,2704
2518,建构主义理论应用于小学英语语音教学中的策略探讨,钟文,英语广场,2019-10-25 15:01,12,0,12,2704
2519,巧用阅读教学助推初中英语核心素养,徐婷,英语广场,2019-10-25 15:01,13,0,13,2704
2520,素养导向课堂优质提问教学实践初论,王蓉,英语广场,2019-10-25 15:01,2,0,2,2704
2521,互联网视域下初中英语阅读主题式教学的策略探究,谭华峰,英语广场,2019-10-25 15:01,10,0,10,2704
2522,培养农村初中生英语阅读能力的有效策略,梁翠屏,英语广场,2019-10-25 15:01,1,0,1,2704
2523,小学英语故事教学中培养学生核心素养的策略探讨,李想,英语广场,2019-10-25 15:01,12,0,12,2704
2524,在小学英语单元整体教学中培养学生的批判性思维,黄影途,英语广场,2019-10-25 15:01,12,0,12,2704
2525,游戏教学在农村高中英语课堂中的尝试,陈霞,英语广场,2019-10-25 15:01,0,0,0,2704
2526,信息化教学技术和模式在高中英语教学中的应用研究,李洁,英语广场,2019-10-25 15:01,7,0,7,2704
2527,高中英语词汇教学中隐喻的价值追寻,吉莉,英语广场,2019-10-25 15:01,2,0,2,2704
2528,核心素养视野下的初中英语阅读教学策略,陈静,英语广场,2019-10-25 15:01,22,0,22,2704
2529,"以“戏”激学,以“戏”促学——探析中职英语游戏化教学",岳远远,英语广场,2019-10-25 15:01,1,0,1,2704
2530,互联网环境下高中英语课堂精准教学初探,梅德虎,英语广场,2019-10-25 15:01,5,0,5,2704
2531,高职湘绣“非遗”专业英语教学体系与培养模式探究,郭卫平,英语广场,2019-09-24 15:18,3,0,3,2704
2532,基于职业核心能力培养的应用型服装英语教学探究,梁娟,英语广场,2019-12-15,0,0,0,2704
2533,技术传播领域下用户分析理论的应用——以老年版产品说明书为例,吴婷；李擎,英语广场,2019-09-24 15:18,10,2,8,2704
2534,高职航空英语口语实训情景教学法探索研究,康蕾,英语广场,2019-09-24 15:18,1,0,1,2704
2535,当代法国文学翻译家郑克鲁学术思想研究,周建军；张顺生,英语广场,2019-09-24 15:18,0,0,0,2704
2536,概念隐喻视角下《普鲁弗洛克的情歌》的中译研究,王梦娴；王斌,英语广场,2019-12-15,0,0,0,2704
2537,认知隐喻理论视角下罗伯特·弗罗斯特诗歌翻译研究,李堇玄；王斌,英语广场,2019-12-15,0,0,0,2704
2538,中西方文化差异对英美文学翻译的影响及对策分析,李璇,英语广场,2019-12-15,9,0,9,2704
2539,文学作品《名利场》中英语长定语汉译赏析,王岩,英语广场,2019-12-15,2,0,2,2704
2540,基于语料库的《汤姆·索亚历险记》汉译本翻译操作规范研究,姜琴；王琴,英语广场,2019-12-15,0,0,0,2704
2541,阐释学翻译视域下《猫城记》本源概念英译研究——基于汉英双语平行语料库的分析,杨宏；袁艳玲,英语广场,2019-09-24 15:18,0,0,0,2704
2542,《记雪月之观》英译赏析,吴广珠,英语广场,2019-09-24 15:18,0,0,0,2704
2543,莎士比亚戏剧两译本的翻译伦理研究,薛香云；王富银,英语广场,2019-09-24 15:18,25,1,24,2704
2544,《瓦尔登湖》徐迟译本翻译生态解读,刘皓云；赵丹,英语广场,2019-09-24 15:18,0,0,0,2704
2545,生态翻译学视域下中国网络文学外译研究,俞柯；殷健,英语广场,2019-12-15,2,0,2,2704
2546,注意力视窗视角下的翻译研究——以《孔乙己》英译为例,李萍；王斌,英语广场,2019-12-15,0,0,0,2704
2547,《宠儿》象征主义分析,李萌萌；鲍志坤,英语广场,2019-12-15,52,0,52,2704
2548,无声的人:运用属下理论解析《孤独的人》,张弛；陈卫燕,英语广场,2019-09-24 15:18,26,0,26,2704
2549,冒险“气质”之殇——论《李尔王》中埃德蒙的悲剧之源,张颖,英语广场,2019-09-24 15:18,0,0,0,2704
2550,“血缘”还是“道德”?——论《烧马棚》中主人公沙多里斯·斯诺普斯的成长,李昕白,英语广场,2019-09-24 15:18,0,0,0,2704
2551,《信息流》中的消费主义主题研究,胡常娥；张广勋,英语广场,2019-09-24 15:18,0,0,0,2704
2552,狄金森诗歌与中国古代诗歌语言悖论观照,薛玉秀,英语广场,2019-12-15,1,0,1,2704
2553,《金色笔记》中的女性主义美学分析,刘智慧,英语广场,2019-12-15,0,0,0,2704
2554,政治话语中概念隐喻的语用功能研究,李佳,英语广场,2019-09-24 15:18,0,0,0,2704
2555,英汉颜色词“绿”的概念隐喻对比,陈思凡；张令千,英语广场,2019-09-24 15:18,1,0,1,2704
2556,基于互联网新技术的西部高校双语教学研究,杨威；卿黎,英语广场,2019-09-24 15:18,0,0,0,2704
2557,认知拓扑学视域下象形体字谜的解构分析,张雪梅；陈甜；俞芳芳,英语广场,2019-12-15,18,1,17,2704
2558,应用语言学中认知冲突的作用探析,唐伟,英语广场,2019-12-15,0,0,0,2704
2559,林语堂与郑振铎的翻译观比较研究,张思；邵华,英语广场,2019-09-24 15:18,38,0,38,2704
